product_id,quantity,note,location_id
PRD0451,39,Source sales volume from online grocery inventory dataset,LOC001
PRD0452,59,Source sales volume from online grocery inventory dataset,LOC002
PRD0453,23,Source sales volume from online grocery inventory dataset,LOC003
PRD0454,54,Source sales volume from online grocery inventory dataset,LOC004
PRD0455,55,Source sales volume from online grocery inventory dataset,LOC005
PRD0456,14,Source sales volume from online grocery inventory dataset,LOC001
PRD0457,29,Source sales volume from online grocery inventory dataset,LOC002
PRD0458,47,Source sales volume from online grocery inventory dataset,LOC003
PRD0459,49,Source sales volume from online grocery inventory dataset,LOC004
PRD0460,75,Source sales volume from online grocery inventory dataset,LOC005
PRD0461,69,Source sales volume from online grocery inventory dataset,LOC001
PRD0462,68,Source sales volume from online grocery inventory dataset,LOC002
PRD0463,34,Source sales volume from online grocery inventory dataset,LOC003
PRD0464,49,Source sales volume from online grocery inventory dataset,LOC004
PRD0465,48,Source sales volume from online grocery inventory dataset,LOC005
PRD0466,56,Source sales volume from online grocery inventory dataset,LOC001
PRD0467,28,Source sales volume from online grocery inventory dataset,LOC002
PRD0468,47,Source sales volume from online grocery inventory dataset,LOC003
PRD0469,76,Source sales volume from online grocery inventory dataset,LOC004
PRD0470,23,Source sales volume from online grocery inventory dataset,LOC005
PRD0471,74,Source sales volume from online grocery inventory dataset,LOC001
PRD0472,38,Source sales volume from online grocery inventory dataset,LOC002
PRD0473,11,Source sales volume from online grocery inventory dataset,LOC003
PRD0474,43,Source sales volume from online grocery inventory dataset,LOC004
PRD0475,27,Source sales volume from online grocery inventory dataset,LOC005
PRD0476,51,Source sales volume from online grocery inventory dataset,LOC001
PRD0477,22,Source sales volume from online grocery inventory dataset,LOC002
PRD0478,30,Source sales volume from online grocery inventory dataset,LOC003
PRD0479,54,Source sales volume from online grocery inventory dataset,LOC004
PRD0480,27,Source sales volume from online grocery inventory dataset,LOC005
PRD0481,50,Source sales volume from online grocery inventory dataset,LOC001
PRD0482,37,Source sales volume from online grocery inventory dataset,LOC002
PRD0483,22,Source sales volume from online grocery inventory dataset,LOC003
PRD0484,50,Source sales volume from online grocery inventory dataset,LOC004
PRD0485,26,Source sales volume from online grocery inventory dataset,LOC005
PRD0486,62,Source sales volume from online grocery inventory dataset,LOC001
PRD0487,67,Source sales volume from online grocery inventory dataset,LOC002
PRD0488,73,Source sales volume from online grocery inventory dataset,LOC003
PRD0489,18,Source sales volume from online grocery inventory dataset,LOC004
PRD0490,79,Source sales volume from online grocery inventory dataset,LOC005
PRD0491,23,Source sales volume from online grocery inventory dataset,LOC001
PRD0492,18,Source sales volume from online grocery inventory dataset,LOC002
PRD0493,24,Source sales volume from online grocery inventory dataset,LOC003
PRD0494,24,Source sales volume from online grocery inventory dataset,LOC004
PRD0495,49,Source sales volume from online grocery inventory dataset,LOC005
PRD0496,15,Source sales volume from online grocery inventory dataset,LOC001
PRD0497,27,Source sales volume from online grocery inventory dataset,LOC002
PRD0498,17,Source sales volume from online grocery inventory dataset,LOC003
PRD0499,13,Source sales volume from online grocery inventory dataset,LOC004
PRD0500,34,Source sales volume from online grocery inventory dataset,LOC005
PRD0501,68,Source sales volume from online grocery inventory dataset,LOC001
PRD0502,12,Source sales volume from online grocery inventory dataset,LOC002
PRD0503,21,Source sales volume from online grocery inventory dataset,LOC003
PRD0504,58,Source sales volume from online grocery inventory dataset,LOC004
PRD0505,58,Source sales volume from online grocery inventory dataset,LOC005
PRD0506,15,Source sales volume from online grocery inventory dataset,LOC001
PRD0507,25,Source sales volume from online grocery inventory dataset,LOC002
PRD0508,13,Source sales volume from online grocery inventory dataset,LOC003
PRD0509,45,Source sales volume from online grocery inventory dataset,LOC004
PRD0510,40,Source sales volume from online grocery inventory dataset,LOC005
PRD0511,34,Source sales volume from online grocery inventory dataset,LOC001
PRD0512,46,Source sales volume from online grocery inventory dataset,LOC002
PRD0513,75,Source sales volume from online grocery inventory dataset,LOC003
PRD0514,24,Source sales volume from online grocery inventory dataset,LOC004
PRD0515,61,Source sales volume from online grocery inventory dataset,LOC005
PRD0516,69,Source sales volume from online grocery inventory dataset,LOC001
PRD0517,48,Source sales volume from online grocery inventory dataset,LOC002
PRD0518,48,Source sales volume from online grocery inventory dataset,LOC003
PRD0519,22,Source sales volume from online grocery inventory dataset,LOC004
PRD0520,81,Source sales volume from online grocery inventory dataset,LOC005
PRD0521,13,Source sales volume from online grocery inventory dataset,LOC001
PRD0522,34,Source sales volume from online grocery inventory dataset,LOC002
PRD0523,17,Source sales volume from online grocery inventory dataset,LOC003
PRD0524,77,Source sales volume from online grocery inventory dataset,LOC004
PRD0525,54,Source sales volume from online grocery inventory dataset,LOC005
PRD0526,89,Source sales volume from online grocery inventory dataset,LOC001
PRD0527,20,Source sales volume from online grocery inventory dataset,LOC002
PRD0528,43,Source sales volume from online grocery inventory dataset,LOC003
PRD0529,28,Source sales volume from online grocery inventory dataset,LOC004
PRD0530,34,Source sales volume from online grocery inventory dataset,LOC005
PRD0531,57,Source sales volume from online grocery inventory dataset,LOC001
PRD0532,26,Source sales volume from online grocery inventory dataset,LOC002
PRD0533,63,Source sales volume from online grocery inventory dataset,LOC003
PRD0534,50,Source sales volume from online grocery inventory dataset,LOC004
PRD0535,62,Source sales volume from online grocery inventory dataset,LOC005
PRD0536,37,Source sales volume from online grocery inventory dataset,LOC001
PRD0537,78,Source sales volume from online grocery inventory dataset,LOC002
PRD0538,48,Source sales volume from online grocery inventory dataset,LOC003
PRD0539,74,Source sales volume from online grocery inventory dataset,LOC004
PRD0540,18,Source sales volume from online grocery inventory dataset,LOC005
PRD0541,92,Source sales volume from online grocery inventory dataset,LOC001
PRD0542,26,Source sales volume from online grocery inventory dataset,LOC002
PRD0543,48,Source sales volume from online grocery inventory dataset,LOC003
PRD0544,52,Source sales volume from online grocery inventory dataset,LOC004
PRD0545,39,Source sales volume from online grocery inventory dataset,LOC005
PRD0546,54,Source sales volume from online grocery inventory dataset,LOC001
PRD0547,30,Source sales volume from online grocery inventory dataset,LOC002
PRD0548,14,Source sales volume from online grocery inventory dataset,LOC003
PRD0549,21,Source sales volume from online grocery inventory dataset,LOC004
PRD0550,17,Source sales volume from online grocery inventory dataset,LOC005
PRD0551,28,Source sales volume from online grocery inventory dataset,LOC001
PRD0552,56,Source sales volume from online grocery inventory dataset,LOC002
PRD0553,60,Source sales volume from online grocery inventory dataset,LOC003
PRD0554,22,Source sales volume from online grocery inventory dataset,LOC004
PRD0555,24,Source sales volume from online grocery inventory dataset,LOC005
PRD0556,32,Source sales volume from online grocery inventory dataset,LOC001
PRD0557,61,Source sales volume from online grocery inventory dataset,LOC002
PRD0558,27,Source sales volume from online grocery inventory dataset,LOC003
PRD0559,35,Source sales volume from online grocery inventory dataset,LOC004
PRD0560,36,Source sales volume from online grocery inventory dataset,LOC005
PRD0561,58,Source sales volume from online grocery inventory dataset,LOC001
PRD0562,37,Source sales volume from online grocery inventory dataset,LOC002
PRD0563,59,Source sales volume from online grocery inventory dataset,LOC003
PRD0564,45,Source sales volume from online grocery inventory dataset,LOC004
PRD0565,56,Source sales volume from online grocery inventory dataset,LOC005
PRD0566,38,Source sales volume from online grocery inventory dataset,LOC001
PRD0567,31,Source sales volume from online grocery inventory dataset,LOC002
PRD0568,34,Source sales volume from online grocery inventory dataset,LOC003
PRD0569,25,Source sales volume from online grocery inventory dataset,LOC004
PRD0570,34,Source sales volume from online grocery inventory dataset,LOC005
PRD0571,41,Source sales volume from online grocery inventory dataset,LOC001
PRD0572,64,Source sales volume from online grocery inventory dataset,LOC002
PRD0573,30,Source sales volume from online grocery inventory dataset,LOC003
PRD0574,42,Source sales volume from online grocery inventory dataset,LOC004
PRD0575,22,Source sales volume from online grocery inventory dataset,LOC005
PRD0576,68,Source sales volume from online grocery inventory dataset,LOC001
PRD0577,71,Source sales volume from online grocery inventory dataset,LOC002
PRD0578,33,Source sales volume from online grocery inventory dataset,LOC003
PRD0579,33,Source sales volume from online grocery inventory dataset,LOC004
PRD0580,82,Source sales volume from online grocery inventory dataset,LOC005
PRD0581,25,Source sales volume from online grocery inventory dataset,LOC001
PRD0582,62,Source sales volume from online grocery inventory dataset,LOC002
PRD0583,66,Source sales volume from online grocery inventory dataset,LOC003
PRD0584,33,Source sales volume from online grocery inventory dataset,LOC004
PRD0585,30,Source sales volume from online grocery inventory dataset,LOC005
PRD0586,52,Source sales volume from online grocery inventory dataset,LOC001
PRD0587,26,Source sales volume from online grocery inventory dataset,LOC002
PRD0588,61,Source sales volume from online grocery inventory dataset,LOC003
PRD0589,15,Source sales volume from online grocery inventory dataset,LOC004
PRD0590,73,Source sales volume from online grocery inventory dataset,LOC005
PRD0591,41,Source sales volume from online grocery inventory dataset,LOC001
PRD0592,14,Source sales volume from online grocery inventory dataset,LOC002
PRD0593,52,Source sales volume from online grocery inventory dataset,LOC003
PRD0594,26,Source sales volume from online grocery inventory dataset,LOC004
PRD0595,37,Source sales volume from online grocery inventory dataset,LOC005
PRD0596,25,Source sales volume from online grocery inventory dataset,LOC001
PRD0597,39,Source sales volume from online grocery inventory dataset,LOC002
PRD0598,57,Source sales volume from online grocery inventory dataset,LOC003
PRD0599,11,Source sales volume from online grocery inventory dataset,LOC004
PRD0600,21,Source sales volume from online grocery inventory dataset,LOC005
PRD0601,38,Source sales volume from online grocery inventory dataset,LOC001
PRD0602,58,Source sales volume from online grocery inventory dataset,LOC002
PRD0603,58,Source sales volume from online grocery inventory dataset,LOC003
PRD0604,62,Source sales volume from online grocery inventory dataset,LOC004
PRD0605,29,Source sales volume from online grocery inventory dataset,LOC005
PRD0606,30,Source sales volume from online grocery inventory dataset,LOC001
PRD0607,57,Source sales volume from online grocery inventory dataset,LOC002
PRD0608,18,Source sales volume from online grocery inventory dataset,LOC003
PRD0609,16,Source sales volume from online grocery inventory dataset,LOC004
PRD0610,39,Source sales volume from online grocery inventory dataset,LOC005
PRD0611,30,Source sales volume from online grocery inventory dataset,LOC001
PRD0612,42,Source sales volume from online grocery inventory dataset,LOC002
PRD0613,49,Source sales volume from online grocery inventory dataset,LOC003
PRD0614,22,Source sales volume from online grocery inventory dataset,LOC004
PRD0615,10,Source sales volume from online grocery inventory dataset,LOC005
PRD0616,34,Source sales volume from online grocery inventory dataset,LOC001
PRD0617,65,Source sales volume from online grocery inventory dataset,LOC002
PRD0618,10,Source sales volume from online grocery inventory dataset,LOC003
PRD0619,11,Source sales volume from online grocery inventory dataset,LOC004
PRD0620,59,Source sales volume from online grocery inventory dataset,LOC005
PRD0621,53,Source sales volume from online grocery inventory dataset,LOC001
PRD0622,58,Source sales volume from online grocery inventory dataset,LOC002
PRD0623,26,Source sales volume from online grocery inventory dataset,LOC003
PRD0624,39,Source sales volume from online grocery inventory dataset,LOC004
PRD0625,27,Source sales volume from online grocery inventory dataset,LOC005
PRD0626,24,Source sales volume from online grocery inventory dataset,LOC001
PRD0627,16,Source sales volume from online grocery inventory dataset,LOC002
PRD0628,39,Source sales volume from online grocery inventory dataset,LOC003
PRD0629,27,Source sales volume from online grocery inventory dataset,LOC004
PRD0630,44,Source sales volume from online grocery inventory dataset,LOC005
PRD0631,61,Source sales volume from online grocery inventory dataset,LOC001
PRD0632,56,Source sales volume from online grocery inventory dataset,LOC002
PRD0633,21,Source sales volume from online grocery inventory dataset,LOC003
PRD0634,59,Source sales volume from online grocery inventory dataset,LOC004
PRD0635,20,Source sales volume from online grocery inventory dataset,LOC005
PRD0636,49,Source sales volume from online grocery inventory dataset,LOC001
PRD0637,24,Source sales volume from online grocery inventory dataset,LOC002
PRD0638,69,Source sales volume from online grocery inventory dataset,LOC003
PRD0639,52,Source sales volume from online grocery inventory dataset,LOC004
PRD0640,25,Source sales volume from online grocery inventory dataset,LOC005
PRD0641,49,Source sales volume from online grocery inventory dataset,LOC001
PRD0642,20,Source sales volume from online grocery inventory dataset,LOC002
PRD0643,49,Source sales volume from online grocery inventory dataset,LOC003
PRD0644,26,Source sales volume from online grocery inventory dataset,LOC004
PRD0645,30,Source sales volume from online grocery inventory dataset,LOC005
PRD0646,23,Source sales volume from online grocery inventory dataset,LOC001
PRD0647,74,Source sales volume from online grocery inventory dataset,LOC002
PRD0648,19,Source sales volume from online grocery inventory dataset,LOC003
PRD0649,48,Source sales volume from online grocery inventory dataset,LOC004
PRD0650,49,Source sales volume from online grocery inventory dataset,LOC005
PRD0651,69,Source sales volume from online grocery inventory dataset,LOC001
PRD0652,42,Source sales volume from online grocery inventory dataset,LOC002
PRD0653,52,Source sales volume from online grocery inventory dataset,LOC003
PRD0654,45,Source sales volume from online grocery inventory dataset,LOC004
PRD0655,22,Source sales volume from online grocery inventory dataset,LOC005
PRD0656,51,Source sales volume from online grocery inventory dataset,LOC001
PRD0657,28,Source sales volume from online grocery inventory dataset,LOC002
PRD0658,55,Source sales volume from online grocery inventory dataset,LOC003
PRD0659,18,Source sales volume from online grocery inventory dataset,LOC004
PRD0660,37,Source sales volume from online grocery inventory dataset,LOC005
PRD0661,88,Source sales volume from online grocery inventory dataset,LOC001
PRD0662,20,Source sales volume from online grocery inventory dataset,LOC002
PRD0663,80,Source sales volume from online grocery inventory dataset,LOC003
PRD0664,46,Source sales volume from online grocery inventory dataset,LOC004
PRD0665,19,Source sales volume from online grocery inventory dataset,LOC005
PRD0666,12,Source sales volume from online grocery inventory dataset,LOC001
PRD0667,29,Source sales volume from online grocery inventory dataset,LOC002
PRD0668,23,Source sales volume from online grocery inventory dataset,LOC003
PRD0669,25,Source sales volume from online grocery inventory dataset,LOC004
PRD0670,72,Source sales volume from online grocery inventory dataset,LOC005
PRD0671,58,Source sales volume from online grocery inventory dataset,LOC001
PRD0672,54,Source sales volume from online grocery inventory dataset,LOC002
PRD0673,54,Source sales volume from online grocery inventory dataset,LOC003
PRD0674,64,Source sales volume from online grocery inventory dataset,LOC004
PRD0675,12,Source sales volume from online grocery inventory dataset,LOC005
PRD0676,61,Source sales volume from online grocery inventory dataset,LOC001
PRD0677,28,Source sales volume from online grocery inventory dataset,LOC002
PRD0678,23,Source sales volume from online grocery inventory dataset,LOC003
PRD0679,55,Source sales volume from online grocery inventory dataset,LOC004
PRD0680,48,Source sales volume from online grocery inventory dataset,LOC005
PRD0681,13,Source sales volume from online grocery inventory dataset,LOC001
PRD0682,81,Source sales volume from online grocery inventory dataset,LOC002
PRD0683,51,Source sales volume from online grocery inventory dataset,LOC003
PRD0684,80,Source sales volume from online grocery inventory dataset,LOC004
PRD0685,39,Source sales volume from online grocery inventory dataset,LOC005
PRD0686,36,Source sales volume from online grocery inventory dataset,LOC001
PRD0687,60,Source sales volume from online grocery inventory dataset,LOC002
PRD0688,22,Source sales volume from online grocery inventory dataset,LOC003
PRD0689,79,Source sales volume from online grocery inventory dataset,LOC004
PRD0690,47,Source sales volume from online grocery inventory dataset,LOC005
PRD0691,20,Source sales volume from online grocery inventory dataset,LOC001
PRD0692,41,Source sales volume from online grocery inventory dataset,LOC002
PRD0693,46,Source sales volume from online grocery inventory dataset,LOC003
PRD0694,67,Source sales volume from online grocery inventory dataset,LOC004
PRD0695,51,Source sales volume from online grocery inventory dataset,LOC005
PRD0696,42,Source sales volume from online grocery inventory dataset,LOC001
PRD0697,78,Source sales volume from online grocery inventory dataset,LOC002
PRD0698,23,Source sales volume from online grocery inventory dataset,LOC003
PRD0699,46,Source sales volume from online grocery inventory dataset,LOC004
PRD0700,28,Source sales volume from online grocery inventory dataset,LOC005
PRD0701,42,Source sales volume from online grocery inventory dataset,LOC001
PRD0702,65,Source sales volume from online grocery inventory dataset,LOC002
PRD0703,18,Source sales volume from online grocery inventory dataset,LOC003
PRD0704,62,Source sales volume from online grocery inventory dataset,LOC004
PRD0705,23,Source sales volume from online grocery inventory dataset,LOC005
PRD0706,26,Source sales volume from online grocery inventory dataset,LOC001
PRD0707,20,Source sales volume from online grocery inventory dataset,LOC002
PRD0708,48,Source sales volume from online grocery inventory dataset,LOC003
PRD0709,26,Source sales volume from online grocery inventory dataset,LOC004
PRD0710,73,Source sales volume from online grocery inventory dataset,LOC005
PRD0711,74,Source sales volume from online grocery inventory dataset,LOC001
PRD0712,20,Source sales volume from online grocery inventory dataset,LOC002
PRD0713,54,Source sales volume from online grocery inventory dataset,LOC003
PRD0714,51,Source sales volume from online grocery inventory dataset,LOC004
PRD0715,32,Source sales volume from online grocery inventory dataset,LOC005
PRD0716,55,Source sales volume from online grocery inventory dataset,LOC001
PRD0717,24,Source sales volume from online grocery inventory dataset,LOC002
PRD0718,81,Source sales volume from online grocery inventory dataset,LOC003
PRD0719,26,Source sales volume from online grocery inventory dataset,LOC004
PRD0720,64,Source sales volume from online grocery inventory dataset,LOC005
PRD0721,34,Source sales volume from online grocery inventory dataset,LOC001
PRD0722,61,Source sales volume from online grocery inventory dataset,LOC002
PRD0723,75,Source sales volume from online grocery inventory dataset,LOC003
PRD0724,73,Source sales volume from online grocery inventory dataset,LOC004
PRD0725,34,Source sales volume from online grocery inventory dataset,LOC005
PRD0726,53,Source sales volume from online grocery inventory dataset,LOC001
PRD0727,19,Source sales volume from online grocery inventory dataset,LOC002
PRD0728,61,Source sales volume from online grocery inventory dataset,LOC003
PRD0729,71,Source sales volume from online grocery inventory dataset,LOC004
PRD0730,44,Source sales volume from online grocery inventory dataset,LOC005
PRD0731,24,Source sales volume from online grocery inventory dataset,LOC001
PRD0732,24,Source sales volume from online grocery inventory dataset,LOC002
PRD0733,44,Source sales volume from online grocery inventory dataset,LOC003
PRD0734,40,Source sales volume from online grocery inventory dataset,LOC004
PRD0735,63,Source sales volume from online grocery inventory dataset,LOC005
PRD0736,28,Source sales volume from online grocery inventory dataset,LOC001
PRD0737,37,Source sales volume from online grocery inventory dataset,LOC002
PRD0738,86,Source sales volume from online grocery inventory dataset,LOC003
PRD0739,22,Source sales volume from online grocery inventory dataset,LOC004
PRD0740,23,Source sales volume from online grocery inventory dataset,LOC005
PRD0741,94,Source sales volume from online grocery inventory dataset,LOC001
PRD0742,32,Source sales volume from online grocery inventory dataset,LOC002
PRD0743,28,Source sales volume from online grocery inventory dataset,LOC003
PRD0744,43,Source sales volume from online grocery inventory dataset,LOC004
PRD0745,22,Source sales volume from online grocery inventory dataset,LOC005
PRD0746,70,Source sales volume from online grocery inventory dataset,LOC001
PRD0747,32,Source sales volume from online grocery inventory dataset,LOC002
PRD0748,65,Source sales volume from online grocery inventory dataset,LOC003
PRD0749,18,Source sales volume from online grocery inventory dataset,LOC004
PRD0750,58,Source sales volume from online grocery inventory dataset,LOC005
PRD0751,30,Source sales volume from online grocery inventory dataset,LOC001
PRD0752,53,Source sales volume from online grocery inventory dataset,LOC002
PRD0753,50,Source sales volume from online grocery inventory dataset,LOC003
PRD0754,63,Source sales volume from online grocery inventory dataset,LOC004
PRD0755,40,Source sales volume from online grocery inventory dataset,LOC005
PRD0756,75,Source sales volume from online grocery inventory dataset,LOC001
PRD0757,26,Source sales volume from online grocery inventory dataset,LOC002
PRD0758,13,Source sales volume from online grocery inventory dataset,LOC003
PRD0759,11,Source sales volume from online grocery inventory dataset,LOC004
PRD0760,21,Source sales volume from online grocery inventory dataset,LOC005
PRD0761,35,Source sales volume from online grocery inventory dataset,LOC001
PRD0762,35,Source sales volume from online grocery inventory dataset,LOC002
PRD0763,26,Source sales volume from online grocery inventory dataset,LOC003
PRD0764,39,Source sales volume from online grocery inventory dataset,LOC004
PRD0765,33,Source sales volume from online grocery inventory dataset,LOC005
PRD0766,76,Source sales volume from online grocery inventory dataset,LOC001
PRD0767,44,Source sales volume from online grocery inventory dataset,LOC002
PRD0768,41,Source sales volume from online grocery inventory dataset,LOC003
PRD0769,72,Source sales volume from online grocery inventory dataset,LOC004
PRD0770,36,Source sales volume from online grocery inventory dataset,LOC005
PRD0771,33,Source sales volume from online grocery inventory dataset,LOC001
PRD0772,36,Source sales volume from online grocery inventory dataset,LOC002
PRD0773,24,Source sales volume from online grocery inventory dataset,LOC003
PRD0774,87,Source sales volume from online grocery inventory dataset,LOC004
PRD0775,33,Source sales volume from online grocery inventory dataset,LOC005
PRD0776,14,Source sales volume from online grocery inventory dataset,LOC001
PRD0777,81,Source sales volume from online grocery inventory dataset,LOC002
PRD0778,32,Source sales volume from online grocery inventory dataset,LOC003
PRD0779,48,Source sales volume from online grocery inventory dataset,LOC004
PRD0780,40,Source sales volume from online grocery inventory dataset,LOC005
PRD0781,11,Source sales volume from online grocery inventory dataset,LOC001
PRD0782,24,Source sales volume from online grocery inventory dataset,LOC002
PRD0783,11,Source sales volume from online grocery inventory dataset,LOC003
PRD0784,85,Source sales volume from online grocery inventory dataset,LOC004
PRD0785,57,Source sales volume from online grocery inventory dataset,LOC005
PRD0786,63,Source sales volume from online grocery inventory dataset,LOC001
PRD0787,63,Source sales volume from online grocery inventory dataset,LOC002
PRD0788,35,Source sales volume from online grocery inventory dataset,LOC003
PRD0789,24,Source sales volume from online grocery inventory dataset,LOC004
PRD0790,53,Source sales volume from online grocery inventory dataset,LOC005
PRD0791,51,Source sales volume from online grocery inventory dataset,LOC001
PRD0792,43,Source sales volume from online grocery inventory dataset,LOC002
PRD0793,41,Source sales volume from online grocery inventory dataset,LOC003
PRD0794,44,Source sales volume from online grocery inventory dataset,LOC004
PRD0795,27,Source sales volume from online grocery inventory dataset,LOC005
PRD0796,42,Source sales volume from online grocery inventory dataset,LOC001
PRD0797,44,Source sales volume from online grocery inventory dataset,LOC002
PRD0798,68,Source sales volume from online grocery inventory dataset,LOC003
PRD0799,38,Source sales volume from online grocery inventory dataset,LOC004
PRD0800,47,Source sales volume from online grocery inventory dataset,LOC005
PRD0801,65,Source sales volume from online grocery inventory dataset,LOC001
PRD0802,65,Source sales volume from online grocery inventory dataset,LOC002
PRD0803,36,Source sales volume from online grocery inventory dataset,LOC003
PRD0804,26,Source sales volume from online grocery inventory dataset,LOC004
PRD0805,39,Source sales volume from online grocery inventory dataset,LOC005
PRD0806,39,Source sales volume from online grocery inventory dataset,LOC001
PRD0807,35,Source sales volume from online grocery inventory dataset,LOC002
PRD0808,28,Source sales volume from online grocery inventory dataset,LOC003
PRD0809,85,Source sales volume from online grocery inventory dataset,LOC004
PRD0810,76,Source sales volume from online grocery inventory dataset,LOC005
PRD0811,84,Source sales volume from online grocery inventory dataset,LOC001
PRD0812,17,Source sales volume from online grocery inventory dataset,LOC002
PRD0813,51,Source sales volume from online grocery inventory dataset,LOC003
PRD0814,54,Source sales volume from online grocery inventory dataset,LOC004
PRD0815,47,Source sales volume from online grocery inventory dataset,LOC005
PRD0816,34,Source sales volume from online grocery inventory dataset,LOC001
PRD0817,27,Source sales volume from online grocery inventory dataset,LOC002
PRD0818,50,Source sales volume from online grocery inventory dataset,LOC003
PRD0819,26,Source sales volume from online grocery inventory dataset,LOC004
PRD0820,24,Source sales volume from online grocery inventory dataset,LOC005
PRD0821,66,Source sales volume from online grocery inventory dataset,LOC001
PRD0822,17,Source sales volume from online grocery inventory dataset,LOC002
PRD0823,25,Source sales volume from online grocery inventory dataset,LOC003
PRD0824,56,Source sales volume from online grocery inventory dataset,LOC004
PRD0825,52,Source sales volume from online grocery inventory dataset,LOC005
PRD0826,54,Source sales volume from online grocery inventory dataset,LOC001
PRD0827,30,Source sales volume from online grocery inventory dataset,LOC002
PRD0828,25,Source sales volume from online grocery inventory dataset,LOC003
PRD0829,14,Source sales volume from online grocery inventory dataset,LOC004
PRD0830,74,Source sales volume from online grocery inventory dataset,LOC005
PRD0831,37,Source sales volume from online grocery inventory dataset,LOC001
PRD0832,36,Source sales volume from online grocery inventory dataset,LOC002
PRD0833,42,Source sales volume from online grocery inventory dataset,LOC003
PRD0834,32,Source sales volume from online grocery inventory dataset,LOC004
PRD0835,25,Source sales volume from online grocery inventory dataset,LOC005
PRD0836,41,Source sales volume from online grocery inventory dataset,LOC001
PRD0837,25,Source sales volume from online grocery inventory dataset,LOC002
PRD0838,11,Source sales volume from online grocery inventory dataset,LOC003
PRD0839,40,Source sales volume from online grocery inventory dataset,LOC004
PRD0840,55,Source sales volume from online grocery inventory dataset,LOC005
PRD0841,80,Source sales volume from online grocery inventory dataset,LOC001
PRD0842,30,Source sales volume from online grocery inventory dataset,LOC002
PRD0843,29,Source sales volume from online grocery inventory dataset,LOC003
PRD0844,24,Source sales volume from online grocery inventory dataset,LOC004
PRD0845,32,Source sales volume from online grocery inventory dataset,LOC005
PRD0846,40,Source sales volume from online grocery inventory dataset,LOC001
PRD0847,50,Source sales volume from online grocery inventory dataset,LOC002
PRD0848,54,Source sales volume from online grocery inventory dataset,LOC003
PRD0849,22,Source sales volume from online grocery inventory dataset,LOC004
PRD0850,23,Source sales volume from online grocery inventory dataset,LOC005
PRD0851,35,Source sales volume from online grocery inventory dataset,LOC001
PRD0852,12,Source sales volume from online grocery inventory dataset,LOC002
PRD0853,86,Source sales volume from online grocery inventory dataset,LOC003
PRD0854,90,Source sales volume from online grocery inventory dataset,LOC004
PRD0855,23,Source sales volume from online grocery inventory dataset,LOC005
PRD0856,46,Source sales volume from online grocery inventory dataset,LOC001
PRD0857,29,Source sales volume from online grocery inventory dataset,LOC002
PRD0858,32,Source sales volume from online grocery inventory dataset,LOC003
PRD0859,64,Source sales volume from online grocery inventory dataset,LOC004
PRD0860,83,Source sales volume from online grocery inventory dataset,LOC005
PRD0861,11,Source sales volume from online grocery inventory dataset,LOC001
PRD0862,51,Source sales volume from online grocery inventory dataset,LOC002
PRD0863,58,Source sales volume from online grocery inventory dataset,LOC003
PRD0864,55,Source sales volume from online grocery inventory dataset,LOC004
PRD0865,19,Source sales volume from online grocery inventory dataset,LOC005
PRD0866,27,Source sales volume from online grocery inventory dataset,LOC001
PRD0867,38,Source sales volume from online grocery inventory dataset,LOC002
PRD0868,47,Source sales volume from online grocery inventory dataset,LOC003
PRD0869,18,Source sales volume from online grocery inventory dataset,LOC004
PRD0870,46,Source sales volume from online grocery inventory dataset,LOC005
PRD0871,62,Source sales volume from online grocery inventory dataset,LOC001
PRD0872,53,Source sales volume from online grocery inventory dataset,LOC002
PRD0873,67,Source sales volume from online grocery inventory dataset,LOC003
PRD0874,36,Source sales volume from online grocery inventory dataset,LOC004
PRD0875,39,Source sales volume from online grocery inventory dataset,LOC005
PRD0876,61,Source sales volume from online grocery inventory dataset,LOC001
PRD0877,12,Source sales volume from online grocery inventory dataset,LOC002
PRD0878,31,Source sales volume from online grocery inventory dataset,LOC003
PRD0879,50,Source sales volume from online grocery inventory dataset,LOC004
PRD0880,48,Source sales volume from online grocery inventory dataset,LOC005
PRD0881,28,Source sales volume from online grocery inventory dataset,LOC001
PRD0882,67,Source sales volume from online grocery inventory dataset,LOC002
PRD0883,20,Source sales volume from online grocery inventory dataset,LOC003
PRD0884,66,Source sales volume from online grocery inventory dataset,LOC004
PRD0885,94,Source sales volume from online grocery inventory dataset,LOC005
PRD0886,45,Source sales volume from online grocery inventory dataset,LOC001
PRD0887,37,Source sales volume from online grocery inventory dataset,LOC002
PRD0888,51,Source sales volume from online grocery inventory dataset,LOC003
PRD0889,31,Source sales volume from online grocery inventory dataset,LOC004
PRD0890,12,Source sales volume from online grocery inventory dataset,LOC005
PRD0891,71,Source sales volume from online grocery inventory dataset,LOC001
PRD0892,49,Source sales volume from online grocery inventory dataset,LOC002
PRD0893,89,Source sales volume from online grocery inventory dataset,LOC003
PRD0894,50,Source sales volume from online grocery inventory dataset,LOC004
PRD0895,41,Source sales volume from online grocery inventory dataset,LOC005
PRD0896,19,Source sales volume from online grocery inventory dataset,LOC001
PRD0897,89,Source sales volume from online grocery inventory dataset,LOC002
PRD0898,96,Source sales volume from online grocery inventory dataset,LOC003
PRD0899,31,Source sales volume from online grocery inventory dataset,LOC004
PRD0900,51,Source sales volume from online grocery inventory dataset,LOC005
PRD0901,88,Source sales volume from online grocery inventory dataset,LOC001
